"NS_ETAB_ID","CO_ETUDE_ID","TE_LM","CO_VALEUR","DT_DEBUT","DT_FIN","SW_LM_1","SW_LM_2","SW_LM_3","SW_LM_1_OBG","SW_LM_2_OBG","SW_LM_3_OBG"
61,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
61,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
61,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
61,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
61,TT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
61,TT21 ,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
61,TT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
61,TT22 ,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
61,TT22R,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
61,TT22R,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
61,TT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
61,TT31 ,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
61,TT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
61,TT32 ,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
123,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
123,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
123,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
123,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
123,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
123,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
123,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
123,GT31 ,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
123,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
123,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
123,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
123,GT32 ,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
123,GT32 ,Allemand,DE,2018-09-01,9999-12-31,N,N,O,N,N,N
123,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
123,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
123,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
123,GT33L,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
123,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
123,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
123,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
123,GT33M,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
123,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
123,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
123,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
123,GT33S,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
123,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
123,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
123,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT11C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT11D,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT12C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT12S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT2D ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
124,GT21 ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
124,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
124,GT22 ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
124,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
124,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
124,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
124,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
124,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT33P,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
124,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
124,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
124,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PC4C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PC5C ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PC5C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PC5C ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
124,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
124,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
124,PC6C ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
124,PC6C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
124,PC6C ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
124,PQD2C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PQD2C,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PQD2C,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PQI24,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQI3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQI34,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQI4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
124,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,TQC5 ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
124,TQC5 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
124,TQC5 ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
124,TQC6 ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
124,TQC6 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
124,TQC6 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
124,TQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
124,TQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
124,TQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
124,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
124,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
126,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
126,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
126,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
126,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
126,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
126,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
126,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
126,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
126,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
126,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
126,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
126,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
126,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
126,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
126,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
126,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
126,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
127,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
127,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
127,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
127,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
127,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
127,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
127,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
127,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
127,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
127,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
127,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
127,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
127,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
128,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
128,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
128,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
128,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
128,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
128,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
128,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
128,GT31 ,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
128,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
128,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
128,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
128,GT32 ,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
128,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
128,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
128,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
128,GT33L,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
128,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
128,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
128,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
128,GT33M,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
128,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
128,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
128,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
128,GT33S,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
128,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
128,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
128,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
129,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
129,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
129,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
129,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
129,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
129,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
129,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
129,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
129,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
129,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
129,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
129,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
129,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
130,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
130,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
130,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
130,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
130,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
130,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
130,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
130,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
130,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
130,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
130,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
130,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
130,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
132,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
132,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
132,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
132,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
132,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
132,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
132,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
132,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
132,GT31 ,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
132,GT31 ,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
132,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
132,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
132,GT32 ,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
132,GT32 ,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
132,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
132,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
132,GT33L,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
132,GT33L,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
132,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
132,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
132,GT33M,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
132,GT33M,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
132,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
132,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
132,GT33S,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
132,GT33S,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
132,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
133,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
133,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
133,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
133,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
133,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
133,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
133,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
133,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
133,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
133,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
133,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
134,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
134,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
134,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
134,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
134,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
134,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
134,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
134,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
134,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
134,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
134,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
134,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
134,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
138,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
138,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
138,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
138,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
138,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
138,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
138,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
138,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
138,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
138,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
139,GT11C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,GT12C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,GT12S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
139,GT21 ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
139,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
139,GT22 ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
139,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
139,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT31 ,Italien,IT,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
139,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT32 ,Italien,IT,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
139,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT33L,Italien,IT,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
139,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT33M,Italien,IT,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,GT33P,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
139,GT33P,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT33P,Italien,IT,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
139,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT33S,Italien,IT,2014-09-01,9999-12-31,N,N,O,N,N,N
139,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
139,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
139,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
139,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
139,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
139,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
139,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
140,GT11C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
140,GT11D,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
140,GT12C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
140,GT12S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
140,GT2D ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
140,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
140,GT21 ,Néerlandais,NL,2017-09-01,9999-12-31,O,N,N,N,N,N
140,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
140,GT22 ,Néerlandais,NL,2017-09-01,9999-12-31,O,N,N,N,N,N
140,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
140,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
