ACTE_OBJ_ID,ACTE_BRA,ACTE_NOM,ACTE_PER,UNIE_OBJ_ID
24540,1,"DROIT COMMERCIAL",40,36222
24540,1,"DROIT COMMERCIAL",40,36198
24540,1,"DROIT COMMERCIAL",40,36199
24540,1,"DROIT COMMERCIAL",40,36197
24541,1,"DROIT COMMERCIAL",64,14199
24542,1,"DROIT DES SOCIETES",36,14200
24543,2,"DROIT DES ASSURANCES",36,14200
24544,3,"DROIT BANCAIRE ET FINANCIER",36,14200
24545,4,"ELEMENTS DE DROIT ECONOMIQUE",20,14200
24546,1,"LEGISLATION DES SOCIETES COMMERCIALES",32,14202
24547,2,"NOTIONS DE DROIT COMMERCIAL",20,14203
24548,3,"SENSIBILISATION A LA LEGISLATION DU TRAVAIL",8,14203
24548,3,"SENSIBILISATION A LA LEGISLATION DU TRAVAIL",8,34344
24549,1,"NOTIONS DE DROIT APPLIQUE AUX TIC",16,14204
24550,2,"DROIT LIE AU COMMERCE ELECTRONIQUE",36,14204
24551,3,"DROIT INTERNATIONAL",20,14204
24552,4,DEONTOLOGIE,8,14204
24553,2,"NOTIONS DE DROIT COMMERCIAL ET ASSURANCES",20,14205
24554,3,"NOTIONS DE LEGISLATION DU TRAVAIL",8,14205
24555,1,"CONTRATS COMMERCIAUX",24,14206
24556,1,"INITIATION A LA LEGISLATION SOCIALE",24,14207
24557,1,"DROIT SOCIAL",20,14212
24557,1,"DROIT SOCIAL",20,36230
24558,1,"PRINCIPES DU DROIT SOCIAL",40,14213
24559,1,"DROIT INDIVIDUEL DU TRAVAIL",26,14214
24559,1,"DROIT INDIVIDUEL DU TRAVAIL",26,14221
24560,2,"DROIT COLLECTIF DU TRAVAIL",20,14221
24560,2,"DROIT COLLECTIF DU TRAVAIL",20,14214
24561,3,"DROIT DE LA SECU SOCIALE",26,14214
24562,1,"NOTIONS GENERALES DE DROIT",6,14215
24563,2,"DROIT DU TRAVAIL",60,14215
24564,3,"DROIT DE LA SECURITE SOCIALE",30,14215
24565,1,"ASPECTS HISTORIQUES/DROIT SOCIAL ET AIDE SOCIALE",20,14216
24566,2,"PERSPECTIVES POUR L'ACTION COLLECTIVE LOCALE",15,14216
24567,1,"DROIT SOCIAL",32,14217
24567,1,"DROIT SOCIAL",32,36234
24568,1,"LEGISLATION SOCIALE",32,14218
24569,1,"DROIT DU TRAVAIL ET DE LA SECURITE SOCIALE",72,14219
24569,1,"DROIT DU TRAVAIL ET DE LA SECURITE SOCIALE",72,34474
24570,2,"PRATIQUE DU SECRETARIAT SOCIAL",24,34474
24570,2,"PRATIQUE DU SECRETARIAT SOCIAL",24,14219
24571,1,"ELEMENTS DE DROIT SOCIAL ET DU TRAVAIL",40,14220
24572,3,"DROIT DE LA SECURITE SOCIALE",26,14221
24573,1,"LEGISLA AFFAIRES LEGISLA SOCIALE APPLI SECT TOURIS",32,14222
24574,1,"OBLIGATIONS INSTITUTIONNELLES DE L'EMPLOYEUR",16,14223
24575,2,"LABO DE SECRETARIAT SOCIAL",80,14223
24576,1,"LEGISLATION SOCIALE",80,14225
24577,1,"QUESTIONS SPECIALES DE DROIT",48,14226
24578,1,"ASPECTS LEGISLATIFS DE LA SECUR SOCIALE DES SOINS DE SANTE",32,14227
24579,1,"LEGISL SOC & INSTITU° SOCRELAT A LA PREV & AIDE A LA JEUN",16,14228
24580,1,"DROIT SOCIAL",26,14229
24581,1,"DROIT EUROPEEN D6",20,14232
24582,1,"QUESTIONS DE DROIT EUROPEEN",17,14233
24583,2,"QUESTIONS DE DROIT PENAL APPLIQUE AUX AFFAIRES",15,14233
24584,1,"NOTIONS DE DROIT EUROPEEN",20,14234
24584,1,"NOTIONS DE DROIT EUROPEEN",20,14250
24585,1,"NOTIONS DE DROIT EUROPEEN",24,14235
24585,1,"NOTIONS DE DROIT EUROPEEN",24,14237
24586,1,"ELEMENT DE DROIT INTERNATIONAL",24,14236
24587,2,"ELEMENT DE DROIT EUROPEEN",32,14236
24588,1,"ELEMENTS DE DROIT INTERNATIONAL PUBLIC",56,14238
24588,1,"ELEMENTS DE DROIT INTERNATIONAL PUBLIC",56,14239
24589,1,"DROITS DE L'HOMME ET DROIT HUMANITAIRE",48,14240
24590,1,"DROIT DES SOCIETES",40,14241
24591,1,"DROIT DES SOCIETES",8,14242
24591,1,"DROIT DES SOCIETES",8,14243
24592,1,"DROIT PENAL",25,14244
24593,2,"PROCEDURE PENALE",25,14244
24594,1,"DROIT PENAL ET PROCEDURE PENAL",40,14245
24595,2,"DROIT JUDICIAIRE ET PROCEDURES JUDICIAIRES",40,14245
24596,1,"DROIT PENAL",10,14246
24597,1,"DROIT PENAL DES AFFAIRES",20,14247
24598,1,"ELMENTS DE DROIT PENAL",32,14248
24599,1,"ELEMENTS DE DROIT PENAL",32,14249
24600,2,"NOTIONS DE DROIT PENAL APPLIQUE",20,14250
24601,1,"ELEMENTS DE DROIT JUDICIAIRE",60,14251
24602,2,"DROIT PENAL",40,14251
24603,1,"NOTIONS DE DROIT EUROPEEN",30,14252
24603,1,"NOTIONS DE DROIT EUROPEEN",30,36238
24604,2,"NOTIONS DE DROIT PENAL APPLIQUE",30,14252
24605,1,"PROCEDURES CIVILE ET PENALE",16,14253
24606,1,"DROIT PUBLIC",16,14254
24606,1,"DROIT PUBLIC",16,14255
24607,1,"ELEMENTS DE DROITS CONSTITUTIONNELS",40,14256
24608,1,"PRINCIPES GENERAUX ET DROIT CONSTITUTIONNEL",50,14257
24609,1,"DROIT ADMINISTRATIF",32,14259
24609,1,"DROIT ADMINISTRATIF",32,14872
24609,1,"DROIT ADMINISTRATIF",32,14869
24610,2,"DROITS REGIONAUX ET COMMUNAUTAIRES",32,14259
24611,1,"INTRODUCTION AU DROIT PUBLIC ET DROIT CONSTITUTIONNEL",64,14260
24612,2,"DROIT ADMINISTRATIF",64,14260
24613,1,"PRATIQUE LEGISLATION COMM&REGION MATIERE ENVIROT",30,14261
24614,2,"LABO GESTION MIXIT FONCT URBAINES,PERIURBA&RURAL",60,14261
24615,3,"ENQUETE,DIALOGUE,CONCERTATION&SENSIBI MAT ENVIRO",20,14261
24616,4,"LABO REALISATION AUDIT GESTION COMMUN MAT ENVIRO",40,14261
24617,1,"DROIT IMMOBILIER",32,14262
24617,1,"DROIT IMMOBILIER",32,36253
24617,1,"DROIT IMMOBILIER",32,14263
24618,2,CADASTRE,16,14262
24618,2,CADASTRE,16,36253
24619,3,"AMENAGEMENT DU TERRITOIRE",48,36253
24619,3,"AMENAGEMENT DU TERRITOIRE",48,14262
24620,2,"DOCUMENTATION PATRIMONIALE",48,14263
24621,3,"AMENAGEMENT DU TERRITOIRE ET URBANISME",32,14263
24622,1,"COMPLEMENT DE DROIT IMMOBILIER",80,14264
24623,2,"LABORATOIRE DE DROIT IMMOBILIER",20,14264
24624,1,"DROIT IMMOBILIER : TRAVAUX PRATIQUES",96,14265
24625,1,"LEGISLATION DE LA CONSTRUCTION",24,14266
24625,1,"LEGISLATION DE LA CONSTRUCTION",24,14267
24626,2,URBANISME,20,14266
24627,3,"DROIT IMMOBILIER",20,14266
24628,2,URBANISME,24,14267
24629,3,"DROIT IMMOBILIER",16,14267
24630,1,"ELEMENTS DE DROIT ADMINISTRATIF",12,14268
24631,2,"ELEMENTS DE PROCEDURE JUDICIAIRE",10,14268
24632,3,"ELEMENTS DE DROIT PENAL",10,14268
24633,1,"DROIT IMMOBILIER",64,14269
24634,2,"DROIT IMMOBILIER APPLIQUE",48,14269
24635,1,"ANALYSE DES MEDIAS",24,14270
24636,1,"STAGES ETUDIANTS",40,14271
24637,1,"NOTIONS DE GESTION ET DE MARKETING",32,14272
24638,1,"MARKETING STRATEGIQUE ET INDUSTRIEL",60,14273
24639,2,ENVIRONNEMENT,30,14273
24640,1,MARKETING,48,14274
24641,1,"MARKETING : SEMINAIRE",16,14275
24642,1,"TECHNIQUES DE CREATIVITE",8,14276
24643,2,"LABORATOIRE DE TECHNIQUES DE CREATIVITES",8,14276
24644,1,"BUSINESS MODEL",12,14277
24645,2,"LABO:BUSINESS MODEL",20,14277
24646,1,"LABO:TYPOLOGIE DES BUSINESS MODELS",8,14278
24647,2,LABO:STRATEGIE,24,14278
24648,3,"EI SECTION""BACHELIER EN MARKETING""",4,14279
24649,1,"PRINCIPES DE BASE DU MARKETING",32,14280
24650,1,"MARKETING 1",80,14281
24650,1,"MARKETING 1",80,14282
24651,2,DISTRIUTION,40,14281
24652,3,"STATISTIQUE 1",40,14281
24653,2,DISTRIBUTION,40,14282
24653,2,DISTRIBUTION,40,36410
24654,1,"THEORIE MARKETING",64,36263
24654,1,"THEORIE MARKETING",64,14283
24655,2,DISTRIBUTION,32,14283
24655,2,DISTRIBUTION,32,36263
24656,3,STATISTIQUES,16,36263
24656,3,STATISTIQUES,16,14283
24656,3,STATISTIQUES,16,17614
24657,4,"LABORATOIRE DE LOGICIEL APPLIQUE A LA STATISTIQUE",16,14283
24657,4,"LABORATOIRE DE LOGICIEL APPLIQUE A LA STATISTIQUE",16,36263
24658,2,"ENCADREMENT STAGE INT PROF DU BACHELIER EN MARKETING",20,14284
24659,1,"MARKETING 2",40,14285
24660,2,"TECHNIQUES DE VENTE 1",40,14285
24661,3,"ETUDES DE MARCHES 1",40,14285
24662,4,"STATISTIQUE APPLIQUEE",40,14285
24663,5,"MARKETING 2",20,14285
24664,6,"TECHNIQUES DE VENTE 1",20,14285
24665,1,"MARKETING 2",60,14286
24666,2,"ETUDES DE MARCHES 2",40,14286
24667,3,"TECHNIQUES DE VENTES 2",60,14286
24668,2,"ENCADREMENT ACT PROF DE FORM DU BACHELIER EN MARKETING",20,14287
24669,1,"MARKETING 3",40,14288
24669,1,"MARKETING 3",40,36269
24669,1,"MARKETING 3",40,14290
24669,1,"MARKETING 3",40,14289
24670,2,"SEMINAIRE DE TECHNIQUES DE VENTE",20,14288
24671,3,"ETUDE DE MARCHES ET EXERCICES",60,14288
24672,4,PUBLICITE,40,14288
24672,4,PUBLICITE,40,14289
24673,5,"SEMINAIRE ET TP MARKETING",20,14288
24674,2,"TECHNIQUES DES VENTES 2",40,14289
24675,3,"ETUDES DE MARCHES 2",80,14289
24675,3,"ETUDES DE MARCHES 2",80,14290
24676,5,"TECHNIQUES DE VENTE",20,14289
24677,6,"SEMINAIRE + T.P.",40,14289
24678,2,"TECHNIQUES DE VENTES 2",60,14290
24679,4,PLUBICITE,40,14290
24680,5,T.P.SEMINAIRES,40,14290
24681,1,"PRINCIPES DE BASE DE MARKETING",16,14291
24682,2,"PROCESSUS DE SEGMENTATION DES MARCHéS",32,14291
24683,3,"STRATEGIE DE LA CROISSANCE",16,14291
24684,1,"PRINCIPES DE MARKETING",40,14292
24685,1,"ANALYSE DU MARCHE ET COMPORTEMENT D'ACHAT DU CONSOMMATEUR",48,14293
24686,2,"FACTEURS ENVIRONNEMENTAUX ET D'INNOVATION",16,14293
24687,1,"PILOTAGE DES OFFRES",16,14294
24688,2,"PILOTAGE DES PRIX",16,14294
24689,3,"MARKETING DES SERVICES",16,14294
24690,1,"BASES DE MARKETING",90,14296
24690,1,"BASES DE MARKETING",90,36264
24691,1,"PRINCIPES ET DECISIONS STRATEGIQUES",36,14297
24692,2,"BRAND MARKETING",16,14297
24693,3,"PLANIFICATION MARKETING",12,14297
24694,1,"MARKETING INTERNATIONAL",24,14298
24694,1,"MARKETING INTERNATIONAL",24,14977
24695,2,"TECHNIQUES D'EXPORTATION",24,14977
24695,2,"TECHNIQUES D'EXPORTATION",24,14298
24696,1,"ANALYSE DE LA POSITION CONCURRENTIELLE",24,14299
24697,2,"MARKETING DES MARQUES",16,14299
24698,3,"ENJEUX COMMERCIAUX AU NIVEAU MONDIAL",24,14299
24699,1,"ELEMENTS DE MARKETING",48,14300
24700,1,"TECHNIQUES COMMERCIALES",72,14301
24701,2,"MARKETING INTERNATIONAL",24,14301
24702,1,"PROSPECTION ET ACTIONS COMMERCIALES",20,14302
24703,2,"LABO DE TECHNIQUES DE NEGOCIATION COMMERCIALE",44,14302
24704,1,"ANALYSE DU MARCHE ET VEILLE STRATEGIQUE",24,14303
24705,2,"CONCEPTION D'OFFRES COMMERCIALES",24,14303
24706,3,"PLAN D'ACTION COMMERCIALE",40,14303
24707,1,"TECHNIQUES D'ANALYSE EN MARKETING STRATEGIQUE",24,14304
24708,1,"TYPOLOGIE DES CONSOMMATEURS",36,14305
24709,2,"LABO:OBSERVATION DU COMPORTEMENT D'ACHAT",4,14305
24710,1,"NOTIONS DE MARKETING BANCAIRE",16,14306
24711,2,"PRINCIPES DE BASE DE LA RELATION CLIENT",16,14306
24712,1,"QUESTIONS DE RELATIONS MONETAIRES INTERNATIONALES",16,14307
24713,2,"MARCHES FINANCIERS",32,14307
24714,3,"GESTION DE PORTEFEUILLE",32,14307
24715,2,"PREPA EI SECTION:CAISSIER-VENDEUR-REASSORTISSEUR",16,14308
24716,3,"EI SECTION:CAISSIER-VENDEUR-REASSORTISSEUR",4,14308
24717,2,"PREPA EI SECT ""BES DE GEST D'UNITES COMMERCIALES""",16,14309
24718,3,"EI SECT ""BES DE GEST D'UNITES COMMERCIALES""",4,14309
24719,1,"COMM APPL AU SECT DE LA CAISSE, DE LA VENTE ET DU REASSORT",35,14310
24720,2,"TECHNIQUES DE CAISSE",22,14310
24721,3,"TECHNIQUES DE VENTE",15,14310
24722,4,"TECHNIQUES DE REASSORT",8,14310
24723,1,"LABORATOIRE DE TECHNIQUES DE VENTE",20,14311
24724,2,"LABORATOIRE DE TECHNIQUES DE NEGOCIATION",16,14311
24725,3,"PROMOTION DES VENTES",12,14311
24726,1,"COMM APPL AU SECTEUR DE LA CAISSE,DE LA VENTE ET DU REASSORT",40,14312
24727,2,"TECH SPEC DE CAISSE-VENTE-REASSORT DANS LES SECT DE LA VENTE",50,14312
24728,3,"TECH SPEC DE CAISSE-VENTE-REASS DS SECT DE LA VENTE: PRAT PR",30,14312
24729,1,"LA FONCTION DE DISTRIBUTION ET LES TYPES DE DISTRIBUTION",24,14313
24730,2,"NOTIONS DE GEOMARKETING ET DITRIBUTION",18,14313
24731,3,"LES CONTRATS DE DISTRIBUTION",6,14313
24732,1,"CIRCUITS ET POLITIQUE DE DISTRIBUTION",32,14314
24733,2,"NOTIONS DE GEOMARKETING",14,14314
24734,3,MERCHANDISING,20,14314
24734,3,MERCHANDISING,20,36286
24735,4,"E-DISTRIBUTION ET NTIC",14,14314
24735,4,"E-DISTRIBUTION ET NTIC",14,14316
24736,1,"PRESTATION ETUDIANT (STAGE)",100,14315
24736,1,"PRESTATION ETUDIANT (STAGE)",100,17318
24736,1,"PRESTATION ETUDIANT (STAGE)",100,17322
24736,1,"PRESTATION ETUDIANT (STAGE)",100,17321
24736,1,"PRESTATION ETUDIANT (STAGE)",100,37305
24736,1,"PRESTATION ETUDIANT (STAGE)",100,35878
24737,1,"TECHNIQUES D'ACHATS",20,14316
24738,2,"OFFRE PRODUITS",14,14316
24739,3,"MERCHANDISING ET GESTION OPERATIONNELLE DU RAYON",32,14316
24740,2,"ENCADREMENT STAGE INT PROF",20,14317
24741,2,"ENCADREMENT ACT PROF DE FORM BES DE GEST D'UNITES COMM",20,14318
24742,1,"PROSPECTION COMMERCIALE",12,14319
24743,2,"GESTION DES APPROVISIONNEMENTS",20,14319
24744,1,"NOUVELLES TECHNO APPL A LA VENTE",30,14320
24745,2,"LABO DE TECHNIQUES DE VENTE",50,14320
24746,1,"ANALYSE DES RESEAUX DE VENTE ET DE DISTRIBUTION",48,14321
24747,1,"LABORATOIRE SUPPLY CHAIN MANAGEMENT",38,14322
24748,2,"GESTION DES STOCKS",14,14322
24749,3,"GESTION DE LA LOGISTIQUE",14,14322
24750,4,"GESTION DU TRANSPORT",14,14322
24751,1,"MORALE DES AFFAIRES",16,14323
24752,2,"INTRODUCTION AU MARKETING",16,14323
24753,3,"TECHNIQUE DE VENTE",48,14323
24754,1,"METHODES DE VENTE ET DE CONSEIL A LA CLIENTELE",32,14324
24755,2,"TECHNIQUES COMMERCIALES",32,14324
24756,1,"GESTION DES VENTES",240,14325
24757,1,"COMMUNICATION ET ACCUEIL DE LA CLIENTELE",24,14326
24758,2,"TECHNIQUES DE VENTE",20,14326
24758,2,"TECHNIQUES DE VENTE",20,14328
24759,3,"TECHNIQUES DE PRESENTATION DES PRODUITS",20,14326
24760,1,"TRAITEMENT DES PLAINTES",16,14327
24761,1,"COMMUNICATION ET ACCUEIL DE LA CLIENTELE",20,14328
24762,1,"TECHNIQUES DE PROSPECTION",24,14329
24763,1,"TECHNIQUES DE VENTE",24,14330
24764,1,"TECHNIQUES DE VENTE",16,14331
24764,1,"TECHNIQUES DE VENTE",16,14394
24764,1,"TECHNIQUES DE VENTE",16,14334
24765,2,"TRAVAUX PRATIQUES ET METHODES DE TRAVAIL EN VENTE",16,14331
24766,1,MARKETING,24,14332
24767,1,"SELECTION ET FORMATION A L'ENTRETIEN",24,14333
24768,2,"FORMATION A LA VENTE",48,14333
24769,3,"TECHNIQUES DE COMMUNICATION",48,14333
24770,1,"LABORATOIRE D'INFORMATIQUE",80,14335
24771,2,"MECANIQUE AUTOMOBILE ET NOUVELLES TECHNOLOGIES",64,14335
24772,3,"CONNAISSANCE DU MARCHE ET DES PRODUITS",120,14335
24773,4,"PRODUITS EN LEASING",32,14335
24774,5,"MARCHE PROFESSIONNEL",40,14335
24775,6,"PARTENAIRES DU VENDEUR FLOTTE AUTOMOBILE",48,14335
24776,7,"COMPETENCES COMMERCIALES",144,14335
24777,8,AUTONOMIE,0,14335
24777,8,AUTONOMIE,0,18173
24778,1,"MARCHE AUTOMOBILE: VEHICULES NEUFS ET D'OCCASION",64,14336
24779,2,"LEASING AUTOMOBILE",40,14336
24780,3,"COMPETENCES COMMERCIALES DU VENDEUR DE FLOTTE AUTOMOBILE",116,14336
24781,1,"APPROCHE COMPORTEMENTALE",46,14337
24782,2,"TECHNIQUES DE PRESENTATION",15,14337
24783,3,"TECHNIQUES DE DECOUVERTE ET D'ARGUMENTATION",35,14337
24784,4,"TRAITEMENT DES OBJECTIONS",38,14337
24785,5,"TECHNIQUES DE NEGOCIATION DU PRIX",15,14337
24786,6,"TECHNIQUES DE CONCLUSION",36,14337
24787,7,"TRAITEMENT DES RECLAMATIONS",15,14337
24787,7,"TRAITEMENT DES RECLAMATIONS",15,36292
24788,8,"PRATIQUE DU TELEPHONE",32,14337
24789,9,AUTONOMIE,28,14337
24790,1,"PRESTATIONS ETUDIANT (STAGE)",600,14338
24791,2,"ENCADREMENT DU STAGE",7,14338
24792,1,MARKETING,54,14339
24793,2,"TECHNIQUES DE PROSPECTION",38,14339
24794,3,"TECHNIQUES DE PREPARATION DES VISITES",15,14339
24795,4,"TECHNIQUES DE FIDELISATION DES CLIENTS",15,14339
24796,5,"GESTION DU SECTEUR DE LA VENTE",22,14339
24797,1,"TECHNIQUES DE VENTE",32,14340
24797,1,"TECHNIQUES DE VENTE",32,14388
24797,1,"TECHNIQUES DE VENTE",32,14983
24798,2,"TECHNIQUES DE DECORATION ET D'EMBALLAGE",32,14340
24799,1,"TECHNIQUES DE VENTE",80,14341
24800,2,"COURS COMMERCIAUX",40,14341
24801,3,"LABO DE PRATIQUES DE VENTE",20,14341
24802,4,"LABO DE PRATIQUES D'ETALAGE",180,14341
24803,1,"VENTE ET DISTRIBUTION",60,14342
24804,2,"PRODUITS COMMERCIAUX",40,14342
24804,2,"PRODUITS COMMERCIAUX",40,14343
24805,3,"LABO DE TRAVAUX PRATIQUES DE VENTE",40,14342
24806,4,"LABO D'EDUCATION ARTISTIQUE APPL A L'ETALAGE",180,14342
24806,4,"LABO D'EDUCATION ARTISTIQUE APPL A L'ETALAGE",180,14343
24807,1,"VENTE ET DISTRIBUTION",40,14343
24808,3,"LABO DE TRAVAUX PRATIQUES DE VENTE",60,14343
24809,1,"MARCHE DE L'AUTOMOBILE",24,14344
24810,1,"VENTE SUR SHOW-ROOM",48,14345
24811,2,PROSPECTION,24,14345
24812,3,"VENTE AUX ENTREPRISES",16,14345
24813,4,"VENTE DE VEHICULES D'OCCASION",8,14345
24814,5,"LIVRAISON DE VEHICULES NEUFS",8,14345
24815,6,"MAILING DIRECT",8,14345
24816,7,"PRODUITS FINANCIERS",24,14345
24817,8,"ORGANISATION D'EVENEMENTS",16,14345
24818,9,"TIME MANAGEMENT",8,14345
24819,1,"TECHNIQUES DE VENTE",60,14346
24820,2,"COURS COMMERCIAUX",60,14346
24821,3,"LABO DE PRATIQUES DE VENTE",40,14346
24822,4,"LABO DE PRATIQUES D'ETALAGE",160,14346
24823,1,"ALIMENTATION:CONDIONNEMENT ET VENTE AU DéTAIL",48,14347
24824,2,"PREPA EI SECT ""VENDEUR EN MAGASIN""",16,14348
24825,3,"EI SECT ""VENDEUR EN MAGASIN""",4,14348
24826,1,"CONSTRUCTION ET CONDUITE D'UN ENTRETIEN DE VENTE",70,14349
24827,2,"TECHNIQUES COMMERCIALES",40,14349
24828,3,"ACQUISITION D'ATTITUDES PROFESSIONNELLES ET RELATIONNELLES",10,14349
24829,1,MERCHANDISING,35,14350
24830,2,"CONNAISSANCES DES PRODUIS",43,14350
24831,2,"PREPA EI SECTION ""TECHNICIEN COMMERCIAL""",16,14352
24832,3,"EI SECTION ""TECHNICIEN COMMERCIAL""",4,14352
24833,2,"ENCADREMENT DE STAGE : TECHNICIEN COMMERCIAL",20,14353
24834,1,"TECHNIQUES DE VENTE",120,14354
24835,2,"TECHGNIQUES D'APPROVISIONNEMENT ET DE DISTRIBUTION",40,14354
24836,1,"TECHNIQUES DE VENTE",100,14355
24837,2,"ACTIVITES TECHNICO-COMMERCIALES",60,14355
24838,3,"ACTIONS COMMERCIALES",64,14355
24839,3,"EI SECTION:""BACHELIER EN E-BUSINESS""",4,14356
24840,1,"INTRODUCTION AU E-BUSINESS",32,14357
24840,1,"INTRODUCTION AU E-BUSINESS",32,14365
24841,2,E-BUSINESS,32,14357
24842,1,"EPREUVE INTEGREE DE GESTION-MARKETING",10,14358
24843,1,"EPREUVE INTEGREE DE MARKETING",40,14359
24844,1,"EPREUVE INTEGREE",1,14360
24845,1,"LABORATOIRE D'E-COMMERCE",64,14361
24846,1,"TECHNIQUES DE COMMUNICATION",10,14362
24847,2,"DYNAMIQUE DE GROUPE",10,14362
24848,3,"LABORATOIRE E-PROJET",60,14362
24849,2,"ENCADREMENT STAGE INTEGRATION PROF DU BAC E-BUSINESS",20,14363
24850,2,"ENCADREMENT ACT PROF DE FORM:BAC EN E-BUSINESS",20,14364
24851,2,"LABO:TRAVAUX PRATIQUES DE E-BUSINESS",16,14365
24852,3,"NOTIONS DE DROIT APPLIQUE AUX TIC",16,14365
24853,1,"TECHNIQUES DE VENTE LIEES A L'E-COMMERCE",48,14366
24854,2,"PREPA EI DE LA SECTION",8,14367
24855,3,"EI DE LA SECTION",2,14367
24856,1,"STRATEGIE NUMERIQUE DE TERRITOIRE",14,14368
24857,1,"LABO:CONCEPTION ET PRODUCTION DE CONTENU DE PROMOTION",40,14369
24858,1,"ACCOMPAGNEMENT DES ACTEURS TOURISTIQUES",24,14370
24859,1,"APPROCHE DES OUTILS NUMERIQUES",14,14371
24860,1,"EXTERNALISATION DE PROJETS NUMERIQUES",20,14372
24861,1,"VEILLE DU NUMERIQUE ET DE L'E-REPUTATION",14,14373
24862,3,"EI SECTION:""BACHELIER EN VENTE""",4,14374
24863,1,"METHODES D'ACCUEIL DE LA CLIENTELE EN MAGASIN",16,14375
24864,1,"VENTE ET COMMUNICATION PERSONNALISEES",80,14376
24865,1,"TECHNIQUES DE COMMUNICATION EN LANGUE FRANCAISE",24,14377
24866,2,"DYNAMIQUE DE GROUPE",24,14377
24866,2,"DYNAMIQUE DE GROUPE",24,17183
24866,2,"DYNAMIQUE DE GROUPE",24,17539
24866,2,"DYNAMIQUE DE GROUPE",24,37808
24867,3,"EDITION ET PRESENTATION ASSISTEES PAR ORDINATEUR",24,14377
24868,1,"LE FICHIER",5,14378
24869,2,"LE MAILING",5,14378
24870,3,"LA REDACTION EFFICACE",5,14378
24871,4,"LA PLANIFICATION DE L'ACTION",5,14378
24872,5,"L'ACTION PROMOTIONNELLE",5,14378
24873,6,"L'EVALUATION DES RESULTATS",5,14378
24874,1,"INTRODUCTION A LA VENTE",32,14379
24875,1,"BESOINS ET TECHNIQUES DE COMMUNICATION",32,14381
24876,1,"TECHNIQUES DE PROSPECTION COMMERCIALE",36,14382
24877,2,"LABO:PRATIQUE DU TELEPHONE ET DE LA TELEPHONIE INTERNET",20,14382
24878,1,"ANALYSE DU RISQUE CLIENT",12,14383
24879,2,"DEVELOPPEMENT ET FIDELISATION DE LA CLIENTELE",20,14383
24880,3,"LABORATOIRE D'OUTILS CRM",16,14383
24881,1,"MARKETING APPLIQUE G R H (GRADUAT GESTION RESS",48,14384
24882,2,"ENCADREMENT ACT PROF DE FORM:BAC EN VENTE",20,14385
24883,1,"NOTIONS DE COMMUNICATION MARKETING",12,14386
24884,2,"MARKETING DIRECT",10,14386
24885,3,"PUBLICITE MEDIAS",26,14386
24886,4,E-COMMUNICATION,32,14386
24887,1,LABORATOIRE,40,14387
24887,1,LABORATOIRE,40,37366
24887,1,LABORATOIRE,40,37424
24887,1,LABORATOIRE,40,37460
24887,1,LABORATOIRE,40,37428
24887,1,LABORATOIRE,40,37363
24887,1,LABORATOIRE,40,17022
24887,1,LABORATOIRE,40,16755
24888,2,"METHODO SPEC  PRATIQUE COMMUNICATION",40,14387
24889,2,"SEMINAIRES DE COMMUNICATION",16,14388
24890,1,MARKETING,60,14389
24891,2,COMMUNICATION,110,14389
24892,1,"COMMUNICATION 1",40,14390
24893,1,"COMMUNICATION 2",40,14391
24894,1,"TECHNIQUES DE LA COMMUNICATION 1",40,14392
24895,2,"TECHNIQUES DE LA COMMUNICATION 2",40,14392
24896,1,"TECHNIQUE DE VENTE",16,14393
24897,2,"SEMINAIRE DE COMMUNICATION",16,14394
24898,1,"SCIENCES COMMERCIALES",120,14395
24899,1,MARKETING,20,14396
24900,1,"LABORATOIRE DE LOGICIELS BUREAUTIQUES",44,14397
24901,2,"LABORATOIRE DE LOGICIELS SPECIALISES",15,14397
24902,1,"COMMUNICATION INTERPERSONNELLE",23,14398
24903,2,"TECHNIQUES D'EXPRESSION ECRITE",23,14398
24904,3,"PRATIQUE DU REPORTING",23,14398
24905,4,"TECHNIQUES DE RECHERCHE D'EMPLOI",31,14398
24906,1,"NOTIONS DE MARKETING RELATIONNEL",16,14399
24907,2,"NOTIONS DE MARKETING B2B ET B2G",8,14399
24908,3,"LABO DE TECHNIQUES DE NEGOCIATION ET DE VENTE",32,14399
24909,1,"APPROCHE PSYCHOLOGIQUE DE LA NEGOCIATION",40,14400
24910,1,"ELEMENTS DE PSYCHOLOGIE",40,14401
24910,1,"ELEMENTS DE PSYCHOLOGIE",40,36308
24911,1,"LABO DE TECHNIQUES DE NEGOCIATION",64,14402
24912,1,"TECHNIQUES DE NEGOCIATIONS COMPLEXES",24,14403
24913,2,"NEGOCIATION A L'INTERNATIONAL",32,14403
24914,3,"LABO DE NEGOCIATIONS COMPLEXES ET A L'INTERNATIONAL",40,14403
24915,1,"LABO D'ETUDES DE MARCHES ET STATISTIQUE APPLIQUEES",40,14404
24916,1,"ETUDES DE MARCHES",48,14405
24917,1,"ETUDES DE MARCHES PROPRES AU COMMERCE ELECTRONIQUE",16,14406
24917,1,"ETUDES DE MARCHES PROPRES AU COMMERCE ELECTRONIQUE",16,14407
24918,2,"LABO:STATISTIQUE APPLIQUEE AU COMMERCE ELECTRONIQUE",32,14406
24919,2,"LABORATOIRE : STATISTIQUE APPLIQUEE AU COMMERCE ELECTRONIQUE",32,14407
