HAND_ID,ACTE_OBJ_ID,ACTE_BRA,ACTE_NOM,ACTE_PER,UNIE_OBJ_ID
14901,23842,5,TECHNIQUES DE RESTAURATION,40,13767
14902,23843,6,INFORMATION SUR LE METIER,40,13761
14903,23844,7,ETUDE DE LA DECORATION,40,13761
14904,23845,8,ELEMENTS DE LEGISLATION DU METIER,40,13761
14905,23846,1,"ART MODERNE, ART DECO ANNEES 50",40,13762
14906,23847,1,ETUDE DE BASE DES STYLES,40,13764
14907,23847,1,ETUDE DE BASE DES STYLES,40,36001
14908,23848,2,ETUDE DES COLLECTIONS CLASSIQUES,30,13764
14909,23849,3,BASES DE RESTAURATION,20,13764
14910,23849,3,BASES DE RESTAURATION,20,36001
14911,23850,4,ETUDES DE BASE DES MATERIAUX ET MATIERES,30,13764
14912,23851,5,ARTS GRAPHIQUES : INITIATION AUX TECHNIQUES,30,13764
14913,23851,5,ARTS GRAPHIQUES : INITIATION AUX TECHNIQUES,30,36001
14914,23852,6,ETUDE DU MARCHE DE L'ART,30,36001
14915,23852,6,ETUDE DU MARCHE DE L'ART,30,13764
14916,23853,7,INFORMATION PRATIQUE SUR LE METIER,20,13764
14917,23854,1,ETUDE DES STYLES,60,13765
14918,23854,1,ETUDE DES STYLES,60,36002
14919,23855,2,"ETUDE DES COLLECTIONS ""MODE""",30,36002
14920,23855,2,"ETUDE DES COLLECTIONS ""MODE""",30,13765
14921,23856,3,ETUDE DES MATERIAUX ET MATIERES,30,13765
14922,23856,3,ETUDE DES MATERIAUX ET MATIERES,30,36003
14923,23856,3,ETUDE DES MATERIAUX ET MATIERES,30,36002
14924,23856,3,ETUDE DES MATERIAUX ET MATIERES,30,13766
14925,23857,4,ARTS GRAPHIQUES : GRANDES ECOLES,30,13765
14926,23858,5,LEGISLATION DU METIER,20,13765
14927,23859,6,INFORMATION PRATIQUE SUR LE METIER,30,13765
14928,23860,1,ETUDE DES STYLES,40,13766
14929,23861,2,ETUDE DES COLLECTIONS PARTICULIERES,30,13766
14930,23861,2,ETUDE DES COLLECTIONS PARTICULIERES,30,36003
14931,23862,4,ARTS GRAPHIQUES : OEUVRES ET ARTISTES,40,13766
14932,23863,5,INFORMATION PRATIQUE SUR LE METIER,60,13766
14933,23864,1,ETUDE SPECIALISEE : LA CERAMIQUE ET LA VERRERIE,40,13767
14934,23865,2,ETUDE SPECIALISEE : L'ARGENTERIE,40,13767
14935,23866,3,ETUDE SPECIALISEE : LA CHINE ET LE JAPON,20,13767
14936,23867,4,ARTS GRAPHIQUES : PEINTURES ET OEUVRES SUR PAPIER,40,13767
14937,23868,6,INFORMATION SUR LE METIER,20,13767
14938,23869,1,RESTAURATION DE MEUBLES,160,13768
14939,23870,1,DECOUVERTE DE LA SCENOGRAPHIE,16,13769
14940,23871,1,DESSIN TECHNIQUE SCENOGRAPHIQUE : LABO,48,13770
14941,23872,1,INITIATION A LA LECTURE DRAMATURGIQUE,24,13771
14942,23873,2,DISPOSITIF SCENIQUE,24,13771
14943,23874,1,METHODOLOGIE DE RECHERCHE DOC DANS LE DOMAINE ARTISTIQUE,48,13772
14944,23875,2,PREPA EI SECTION : BAC EN STYLISME DE MODE,16,13773
14945,23876,3,EI SECTION : BAC EN STYLISME DE MODE,4,13773
14946,23877,1,DECOUVERTE DU STYLISME DE MODE,16,13774
14947,23878,1,TECHNIQUES DE PATRONAGE,44,13775
14948,23878,1,TECHNIQUES DE PATRONAGE,44,13779
14949,23879,2,TECHNIQUES DE COUTURE,20,13779
14950,23879,2,TECHNIQUES DE COUTURE,20,13775
14951,23880,1,TECHNIQUES DE STYLISME DE MODE,64,13776
14952,23881,2,ATELIER DE STYLISME DE MODE,112,13776
14953,23882,1,TECHNIQUES DE STYLISME DE MODE,60,13777
14954,23882,1,TECHNIQUES DE STYLISME DE MODE,60,36008
14955,23883,2,ATELIER DE  STYLISME DE MODE,132,13777
14956,23884,1,TECHNIQUES DE STYLISME DE MODE,32,13778
14957,23884,1,TECHNIQUES DE STYLISME DE MODE,32,36009
14958,23885,2,ATELIER DE STYLISME DE MODE,96,36009
14959,23885,2,ATELIER DE STYLISME DE MODE,96,13778
14960,23886,1,CROQUIS DE SILHOUETTES,32,13780
14961,23886,1,CROQUIS DE SILHOUETTES,32,36010
14962,23887,1,CROQUIS DE MODE,48,13781
14963,23888,1,CONNAISSANCE DES MATIERES TEXTILES,24,13782
14964,23888,1,CONNAISSANCE DES MATIERES TEXTILES,24,36011
14965,23889,2,CONCEPTION TEXTILES,40,13782
14966,23890,1,CONCEPTION DE MATIERES,32,13783
14967,23891,1,SEMINAIRE D'HISTOIRE DE L'ART APPL AU STYLISME DE MODE,32,13786
14968,23891,1,SEMINAIRE D'HISTOIRE DE L'ART APPL AU STYLISME DE MODE,32,36012
14969,23892,1,TECHNIQUES DE DESSIN,36,13787
14970,23893,2,RETOUCHES GRAPHIQUES : LABORATOIRES,60,13787
14971,23894,2,"PREPA EI DE LA SECTION ""BES:REGISSEUR GENERAL DE SPECTACLES""",16,13788
14972,23895,3,"EI DE LA SECTION ""BES:REGISSEUR GENERAL DE SPECTACLES""",4,13788
14973,23896,1,ASPECTS LIES AUX REALITES ET BESOINS TECHNIQUES DE L'ECLAIR,22,13789
14974,23897,2,APPROCHE TECHNIQUE DE BASE DE L'ELECTRICITE,22,13789
14975,23898,3,COMPREHENSION D'UNE FICHE TECHNIQUE,24,13789
14976,23899,4,PRATIQUE PROFESSIONNELLE,100,13789
14977,23900,1,"ELEMENTS DE DRAMATURGIE, DE SCENOGRAPHIE ET DE MISE EN SCENE",24,13790
14978,23901,2,LABORATOIRE : ANALYSE DE PROJETS SCENIQUES,40,13790
14979,23902,2,ENCADREMENT STAGE D'AIDE REGISSEUR,20,13791
14980,23903,1,TECHNOLOGIE APPLIQUEE : LABORATOIRE DE VIDEO,64,13792
14981,23904,1,TECHNOLOGIE D'ESPACES SCENIQUES,60,13793
14982,23905,2,SECURITE DES SPECTACLES,24,13793
14983,23906,3,ATELIER DE SPECTACLES,156,13793
14984,23907,1,ELABORATION D'UN BUDGET,20,13794
14985,23908,2,CAHIER DES CHARGES,20,13794
14986,23909,3,GESTION DE CHANTIER,24,13794
14987,23910,1,LABORATOIRE:CONCEPTION ET REALISATION DE REGIE GENERALE,96,13796
14988,23911,2,EI SECTION BIJOUTERIE:FONTE INJECTEE. TECHNOLOGIE,4,13797
14989,23912,3,EI SECTION BIJOUTERIE:FONTE INJECTEE. PRAT PROF,16,13797
14990,23913,1,BIJOUTERIE;FONTE INJECTEE 1 : TECH ET METHODES DE TRAVAIL,24,13798
14991,23914,2,BIJOUTERIE;FONTE INJECTEE 1 : PRAT PROF,218,13798
14992,23915,1,CONNAISSANCE EN HISTOIRE DU BIJOU:HISTOIRE ET ESTHETIQUE,64,13799
14993,23916,1,BIJOUTERIE DE BASE : TECHNOLOGIE,16,13800
14994,23917,2,BIJOUTERIE DE BASE : PRAT PROF,96,13800
14995,23918,1,BIJOUTERIE; FONTE INJECTEE 2 : TECH ET METHODES DE TRAVAIL,24,13801
14996,23919,2,BIJOUTERIE; FONTE INJECTEE 2 : PRAT PROF,218,13801
14997,23920,1,"BIJOUTERIE, DESSIN DE BASE: TECH ET METHODES DE TRAVAIL",12,13802
14998,23921,2,"BIJOUTERIE, DESSIN DE BASE: PRAT PROF",36,13802
14999,23922,1,"BIJOUTERIE, MODELAGE APPROFOND : TECHNOLOGIE",16,13803
15000,23923,2,"BIJOUTERIE, MODELAGE APPROFOND : PRAT PROF",96,13803
15001,23924,1,"BIJOUTERIE, MODELAGE DE BASE : TECHNOLOGIE",12,13804
15002,23925,2,"BIJOUTERIE, MODELAGE DE BASE : PRAT PROF",36,13804
15003,23926,1,"BIJOUTERIE, GEMMOLOGE DE BASE:SCIENCES APPLIQUEES",20,13805
15004,23927,2,"BIJOUTERIE, GEMMOLOGE DE BASE:PRAT PROF",4,13805
15005,23928,2,EI SECTION BIJOUTERIE:EMAIL. TECHNOLOGIE,4,13806
15006,23929,3,EI SECTION BIJOUTERIE:EMAIL. PRAT PROF,16,13806
15007,23930,1,"BIJOUTERIE, EMAIL 1 : TECH ET MEHODES DE TRAVAIL",24,13807
15008,23931,2,"BIJOUTERIE, EMAIL 1 : PRAT PROF",218,13807
15009,23932,1,"BIJOUTERIE, EMAIL 2 : TECH ET METHODES DE TRAVAIL",24,13808
15010,23933,2,"BIJOUTERIE, EMAIL 2 : PRAT PROF",218,13808
15011,23934,2,ENCADREMENT EI SECTION BIJOUTERIE:SERTISSAGE. TECHNOLOGIE,4,13809
15012,23935,3,ENCADREMENT EI SECTION BIJOUTERIE:SERTISSAGE. PRAT PROF,16,13809
15013,23936,1,BIJOUTERIE SERTISSAGE 1 : TECHNOLOGIE,24,13810
15014,23937,2,BIJOUTERIE SERTISSAGE 1 : PRAT PROF,218,13810
15015,23938,1,BIJOUTERIE GEMMOLOGIE APPROFOND:SCIENCES APPLIQUEES,12,13811
15016,23939,2,BIJOUTERIE GEMMOLOGIE APPROFOND:PRAT PROF,36,13811
15017,23940,1,BIJOUTERIE SERTISSAGE 2 : TECHNOLOGIE,24,13812
15018,23941,2,BIJOUTERIE SERTISSAGE 2 : PRAT PROF,218,13812
15019,23942,2,EI SECTION BIJOUTERIE CONTEMP:TECHNOLOGIE,4,13813
15020,23943,3,EI SECTION BIJOUTERIE CONTEMP:PRAT PROF,16,13813
15021,23944,1,BIJOUTERIE CONTEMP 1: TECH ET METHODES DE TRAVAIL,32,13814
15022,23945,2,BIJOUTERIE CONTEMP 1: PRAT PROF,260,13814
15023,23946,1,BIJOUTERIE CONTEMP 2:TECH ET METHODES DE TRAVAIL,32,13815
15024,23947,2,BIJOUTERIE CONTEMP 2:PRAT PROF,260,13815
15025,23948,2,EI SECTION BIJOUTERIE:CREATION GRAPHIQUE.TECHNOLOGIE,4,13816
15026,23949,3,EI SECTION BIJOUTERIE:CREATION GRAPHIQUE.PRAT PROF,16,13816
15027,23950,1,"BIJOUTERIE, CREATION GRAPHIQUE 1 : TECH ET METHODES DE TRAV",24,13817
15028,23951,2,"BIJOUTERIE, CREATION GRAPHIQUE 1 : PRAT PROF",218,13817
15029,23952,1,"BIJOUTERIE, CREATION GRAPHIQUE 2:TECHNOLOGIE",24,13818
15030,23953,2,"BIJOUTERIE, CREATION GRAPHIQUE 2:PRAT PROF",218,13818
15031,23954,2,EI SECTION BIJOUTERIE-JOAILLERIE:TECHNOLOGIE,4,13819
15032,23955,3,EI SECTION BIJOUTERIE-JOAILLERIE:PRAT PROF,16,13819
15033,23956,1,BIJOUTERIE-JOAILLERIE 1:TECH ET METHODES DE TRAVAIL,24,13820
15034,23957,2,BIJOUTERIE-JOAILLERIE 1:PRAT PROF,188,13820
15035,23958,1,BIJOUTERIE-JOAILLERIE 2 : TECH ET METHODES DE TRAVAIL,24,13821
15036,23959,2,BIJOUTERIE-JOAILLERIE 2 : PRAT PROF,188,13821
15037,23960,1,"INITIATION A LA PATINE, A LA GAINERIE ET A L'ENCADREMENT",204,13822
15038,23961,1,INITIATION A LA PATINE ET A LA PEINTURE SUR BOIS,192,13823
15039,23962,1,TECHNOLOGIE,40,13824
15040,23963,2,DESSIN,40,13824
15041,23964,3,TRAVAUX PRATIQUES,160,13824
15042,23965,1,ART DU VITRAIL: INITIATION - TECHNOLOGIE,12,13825
15043,23966,2,ART DU VITRAIL: INITIATION - TRAVAUX PRATIQUES,68,13825
15044,23967,1,ART DU VITRAIL: TECHNIQUES DE BASE - TECHNOLOGIE,12,13826
15045,23968,2,ART DU VITRAIL: TECHNIQUES DE BASE - TRAVAUX PRATIQUES,68,13826
15046,23969,2,PREPA EI SECTION : REPARATEUR D'ACCORDEON,36,13827
15047,23970,3,EI SECTION : REPARATEUR D'ACCORDEON,4,13827
15048,23971,1,INITIATION A LA MUSIQUE,40,13828
15049,23972,2,DECOUVERTE DE L'INSTRUMENT,60,13828
15050,23973,1,MAINTENANCE DE BASE DE L'INSTRUMENT / ACCORDEON,40,13829
15051,23974,2,MAINTENANCE DE BASE DE L'INSTRUMENT / ACCORDEON,100,13829
15052,23975,2,STAGE DE FACTEUR D'ACCORDEON,20,13830
15053,23975,2,STAGE DE FACTEUR D'ACCORDEON,20,13832
15054,23976,1,CHANGEMENT SOUPAPES D'UN CLAVIER CHANT TYPE & D'UN CL BASSE,50,13831
15055,23977,2,REGISTR & REPAR SOUFFLET AVEC CHANGEMENT DE BANDES DE PROTEC,60,13831
15056,23978,3,DECOUVRIR & EXPERIMENTER L'ACCORD DE L'INSTRUMENT,8,13831
15057,23979,4,DECOUVRIR & EXPERIMENTER L'ACCORD DE L'INSTRUMENT,32,13831
15058,23980,5,INFORMATION ET CONSEIL,10,13831
15059,23981,2,"PREPARAT° DE L'EPREUVE INTEGREE DE LA SECT° ""RELIURE-DORURE""",8,13833
15060,23982,3,"EPREUVE INTEGREE DE LA SECTION ""RELIURE-DORURE""",2,13833
15061,23983,1,RELIEUR : TECHNOLOGIE DES TECHNIQUES DE BASE,36,13834
15062,23984,2,RELIEUR : TRAVAUX PRATIQUES DES TECHNIQUES DE BASE,76,13834
15063,23985,1,RELIURE-DORURE : HISTOIRE DU LIVRE,40,13835
15064,23986,2,RELIURE-DORURE : TECHNOLOGIE DE BASE DE LA RELIURE,40,13835
15065,23987,3,RELIURE-DORURE : TECHNOLOGIE DE BASE DE LA DORURE,40,13835
15066,23988,4,RELIURE-DORURE : TECHNOLOGIE DE BASE DE LA RESTAURATION,40,13835
15067,23989,5,RELIURE-DORURE : TRAVAUX PRATIQUES,160,13835
15068,23990,1,DOREUR : TECHNOLOGIE DES TECHNIQUES DE BASE,44,13836
15069,23991,2,DOREUR : TRAVAUX PRATIQUES DES TECHNIQUES DE BASE,100,13836
15070,23992,1,RELIEUR: TECHNOLOGIE DE CARTONNAGE SIMPLE,16,13837
15071,23993,2,RELIEUR: TRAVAUX PRATIQUES DE CARTONNAGE SIMPLE,32,13837
15072,23994,1,RELIURE-DORURE : TECHNOLOGIE DE LA RELIURE,40,13838
15073,23995,2,RELIURE-DORURE : TECHNOLOGIE DE LA DORURE,40,13838
15074,23996,3,RELIURE-DORURE : TECHNOLOGIE DE LA RESTAURATION,40,13838
15075,23997,4,RELIURE-DORURE : TRAVAUX PRATIQUES,240,13838
15076,23998,1,RELIEUR : TECHNOLOGIE DU REGISTRE NIVEAU 1,48,13839
15077,23999,2,RELIEUR : TRAVAUX PRATIQUES DU REGISTRE NIVEAU 1,96,13839
15078,24000,1,RELIEUR : TECHN DES TECH DES BRADEL FRANC ET A PLATS RAPPORT,44,13840
15079,24001,2,RELI : TRAV PRAT DES TECHN DES BRADEL FRANC ET A PLATS RAPPO,84,13840
15080,24002,1,DOREUR : TECHNOLOGIE DE PERFECTIONNEMENT,36,13841
15081,24003,2,DOREUR : TRAVEAUX PRATIQUES DE PERFECTIONNEMENT,76,13841
15082,24004,1,RELIEUR : TECHNOLOGIE DE TECHNIQUE DU PASSE CARTON,60,13842
15083,24005,2,RELIEUR : TRAV PRAT DE TECHNIQUE DU PASSE CARTON,124,13842
15084,24006,1,RELIEUR : TECHN DE REGI NIVE 2 ET DES TECHNIQUES CONTEMPORAI,36,13843
15085,24007,2,RELIEUR : TRAV PRAT DE REGIS NIVE 2 ET DES TECHN CONTEMPORAI,76,13843
15086,24008,2,"PREPARATION DE L'EI DE LA SECTION ""ARTISAN RELIEUR - DOREUR""",40,13844
15087,24009,3,"EI DE LA SECTION ""ARTISAN RELIEUR - DOREUR""",20,13844
15088,24010,1,CONNAISSANCE DES MATERIAUX ET OUTILLAGE,20,13845
15089,24011,2,TRAVAUX PRATIQUES : INITIATION,140,13845
15090,24012,1,TECHNIQUES DU TRAVAIL DU CUIVRE,20,13846
15091,24013,2,PREPA EI SECTION : BACHELIER EN PUBLICITE,16,13848
15092,24014,3,EI SECTION : BACHELIER EN PUBLICITE,4,13848
15093,24015,1,REDACTIONNEL PUBLICITAIRE,40,13849
15094,24016,1,COMMUNICATION PUBLICITAIREET MARKETING,80,13850
15095,24017,1,TECHNIQUES D'IMPRESSION ET SEMIOLOGIE,24,13851
15096,24018,2,LABO DE MISE EN PAGE,32,13851
15097,24019,3,LABO DE REALISATIONS PUBLICITAIRES,80,13851
15098,24020,4,AUTONOMIE,34,13851
15099,24020,4,AUTONOMIE,34,33103
15100,24020,4,AUTONOMIE,34,17110
15101,24021,1,LABO DE CAMPAGNE PUB-MEDIAS CONTEMPORAINS,100,13852
15102,24022,2,CONNAISSANCES DES MATERIAUX DE PACKAGING,8,13853
15103,24023,3,PRINCIPES DU PACKAGING,20,13853
15104,24024,1,LABO DE PUBLICATION ASSISTEE PAR ORDINATEUR,40,13854
15105,24025,2,LABO DE CONCEPTION ET DE REALISATION DE PACKAGING,40,13854
15106,24026,1,DESSIN RECHNIQUE,20,13855
15107,24027,2,TECHNIQUES D'ECLAIRAGE ET CONNAISSANCE DES MATERIAUX,24,13855
15108,24028,3,PRINCIPES DE STANDS ET D'ETALAGES,20,13855
15109,24029,1,LABO DE DESSIN ASSISTE PAR ORDI,20,13856
15110,24030,2,LABO DE CONCEPTION DE STANDS ET D'ETALAGES,76,13856
15111,24031,1,ASPECTS JURIDIQUES ET DEONTOLOGIQUES,32,13857
15112,24032,1,FRANCAIS PUBLICITAIRE,24,13860
15113,24033,1,LABO DE TECHNIQUES DE ROUGH ET DE LAY-OUT,66,13861
15114,24034,2,LABO DE REALISATIONS GRAPHIQUES,30,13861
15115,24035,2,PREPA EI DE LA SECTION,10,13862
15116,24036,3,PREPA EI DE LA SECTION,10,13862
15117,24037,1,TECHNOLOGIE,48,13863
15118,24038,2,PRATIQUE PROFESSIONNELLE,144,13863
15119,24039,2,PRATIQUE PROFESSIONNELLE,64,13864
15120,24039,2,PRATIQUE PROFESSIONNELLE,64,13866
15121,24040,2,PRATIQUE PROFESSIONNELLE,128,13865
15122,24041,1,GEOGRAPHIE,40,13867
15123,24042,1,REMEDIATION COMPTABLE ET FISCALE,30,13868
15124,24043,1,REMEDIATION COMPTABLE ET FISCALE,15,13869
15125,24043,1,REMEDIATION COMPTABLE ET FISCALE,15,36029
15126,24044,1,COMPLEMENTS DE COMPTABILITE,15,13870
15127,24045,2,LABORATOIRE : SEMINAIRES DE COMPTABILITE,15,13870
15128,24046,1,FONDEMENTS COMPTABLES,96,13871
15129,24047,1,COMPTABILITE GENERALE DES ASBL,20,13872
15130,24048,1,GESTION COMPTABLE,32,13873
15131,24048,1,GESTION COMPTABLE,32,18456
15132,24049,2,RELATIONS HUMAINES ET COMMUNICATION,32,13873
15133,24050,1,COMPTABILITE ET FINANCE,48,13874
15134,24051,1,"PRINCIPES DE GEST° & DE COMPTA APPL AUX MR, MRS",56,13875
15135,24052,2,"ELEM DE DR & ASPECT JURIDIQUES DU SECTEUR DE MR,MRS",26,13875
15136,24053,1,COMPTABILITE GENERALE,32,13877
15137,24053,1,COMPTABILITE GENERALE,32,36041
15138,24053,1,COMPTABILITE GENERALE,32,36095
15139,24053,1,COMPTABILITE GENERALE,32,13888
15140,24053,1,COMPTABILITE GENERALE,32,13880
15141,24053,1,COMPTABILITE GENERALE,32,13876
15142,24054,2,TECHNIQUES DE SECRETARIAT,8,13876
15143,24055,1,PRINCIPES DE COMPTABILITE ET DE FINANCE,30,13878
15144,24056,1,INITIATION A LA COMPTABILITE GENERALE,24,13879
15145,24057,2,LOGICIEL COMPTABLE LABORATOIRE,24,13879
15146,24058,1,PRESTATIONS ETUDIANTS(EI),120,13881
15147,24059,2,"PREP DE L'EI DE LA SECTION:""BACHELIER EN COMPTABILITE",16,13881
15148,24060,3,"EI DE LA SECTION:""BACHELIER EN COMPTABILITE",4,13881
15149,24061,1,PRINCIPES DE COMPTABILITE,80,13882
15150,24062,2,COMPLEMENT DE COMPTABILITE,40,13882
15151,24063,1,PRESTATIONS ETUDIANT,240,13883
15152,24063,1,PRESTATIONS ETUDIANT,240,18867
15153,24063,1,PRESTATIONS ETUDIANT,240,18856
15154,24064,1,COMPTABILITE GENERALE,60,13884
15155,24065,2,COMPTABILITE ANALYTIQUE,40,13884
15156,24066,3,FISCALITE DE L'ENTREPRISE,20,13884
15157,24067,4,ANALYSE FINANCIERE ET FINANCEMENT DE L'ENTREPRISE,60,13884
15158,24068,1,PRESTATIONS ETUDIANTS,120,13885
15159,24068,1,PRESTATIONS ETUDIANTS,120,17541
15160,24068,1,PRESTATIONS ETUDIANTS,120,17540
15161,24069,2,ENCADR DU STAGE D'INTEGRATION DU BACHELIER EN COMPTABILITE,20,13885
15162,24070,2,ENCADREMENT DU STAGE D'INTEGRATION DU BACHELIER EN COMPT,20,13886
15163,24071,1,ELEMENTS DE GESTION COMMERCIALE,48,13887
15164,24072,2,GESTION FISCALE,24,13887
15165,24073,2,COMPTABILITE APPLIQUEE,32,13888
15166,24073,2,COMPTABILITE APPLIQUEE,32,36041
15167,24074,1,ELEMENTS DE COMPTABILITE ET DE FISCALITE,24,13889
15168,24075,2,LABORATOIRE DE LOGICIELS DE GESTION,24,13889
15169,24076,1,NOTIONS DE COMPTABILITE,32,13890
15170,24077,2,LABO DE LOGICIELS DE GESTION INTEGRES,64,13890
15171,24078,1,COMPLEMENTS DE COMPTABILITE,40,13891
15172,24079,2,NOTIONS DE FISCALITE DIRECTE,80,13891
15173,24080,1,EPREUVE INTEGREE DE COMPTABILITE,10,13892
15174,24081,2,ENCADREMENT ACT PROF DE FORM : BACHELIER EN COMPTABILITE,20,13893
15175,24082,1,COMPTABILITE ANALYTIQUE,40,13894
15176,24083,2,COMPTABILITE DES SOCIETES,32,13894
15177,24083,2,COMPTABILITE DES SOCIETES,32,13952
15178,24083,2,COMPTABILITE DES SOCIETES,32,13953
15179,24083,2,COMPTABILITE DES SOCIETES,32,13954
15180,24084,3,TECHNIQUE DE CONTROLE ET REVISION,48,13894
15181,24085,2,PREPARATION EP INT SECTION :TECHNICIEN EN COMPTABILITE,16,13895
15182,24086,3,EPREUVE INTEGREE SECTION:TECHNICIEN EN COMPTABILITE,4,13895
15183,24087,2,"PREPA EI SECTION ""TECHNICIEN EN COMPTABILITE""",16,13896
15184,24088,3,"EI SECTION ""TECHNICIEN EN COMPTABILITE""",4,13896
15185,24089,1,PREPARATION A L'EPREUVE INTEGREE DE LA SECTION,12,13897
15186,24090,2,EPREUVE INTEGREE DE LA SECTION,8,13897
15187,24091,3,PRESTATIONS ETUDIANTS,20,13897
15188,24092,2,ENCADRMENT DE STAGE DU TECHNICIEN EN COMPTABILITE,20,13898
15189,24093,1,PRESTATION ETUDIANT,200,13899
15190,24093,1,PRESTATION ETUDIANT,200,17477
15191,24093,1,PRESTATION ETUDIANT,200,17475
15192,24093,1,PRESTATION ETUDIANT,200,17372
15193,24093,1,PRESTATION ETUDIANT,200,15044
15194,24093,1,PRESTATION ETUDIANT,200,35811
15195,24093,1,PRESTATION ETUDIANT,200,19139
15196,24093,1,PRESTATION ETUDIANT,200,19138
15197,24093,1,PRESTATION ETUDIANT,200,19137
15198,24093,1,PRESTATION ETUDIANT,200,18998
15199,24093,1,PRESTATION ETUDIANT,200,19056
15200,24093,1,PRESTATION ETUDIANT,200,18999
15201,24093,1,PRESTATION ETUDIANT,200,17965
15202,24093,1,PRESTATION ETUDIANT,200,37700
15203,24093,1,PRESTATION ETUDIANT,200,37873
15204,24093,1,PRESTATION ETUDIANT,200,38299
15205,24093,1,PRESTATION ETUDIANT,200,37881
15206,24094,1,COMPTABILITE ET DOCUMENTS COMMERCIAUX,48,13900
15207,24095,1,BASES DE COMPTABILITE ET DOCUMENTS COMMERCIAUX,48,13901
15208,24096,2,LOGICIEL COMPTABLE : LABORATOIRE,16,13901
15209,24097,1,BASES DE COMPTABILITE,32,13902
15210,24098,1,ELEMENT DE GESTION COMPTABLE ET FINANCIERE,64,13903
15211,24099,1,COMPTABILITE,180,13904
15212,24100,1,COMPTABILITE GENERALE,48,13905
15213,24100,1,COMPTABILITE GENERALE,48,36046
15214,24101,2,LOGICIELS COMPTABLES : LABORATOIRE,16,13905
15215,24102,1,INTRODUCTION A LA COMPTABILITE,80,13907
15216,24102,1,INTRODUCTION A LA COMPTABILITE,80,13906
15217,24103,1,COMPTABILITE GENERALE : THEORIE,24,13908
15218,24104,2,COMPTABILITE GENERALE : LABORATOIRE,24,13908
15219,24105,1,COMPTABILITE GENERALE APPRONDIE,48,13909
15220,24106,1,COMPTABILITE,96,13910
15221,24107,1,COMPTABILITE GENERALE ET MATHEMATIQUES FINANCIERES,80,13911
15222,24108,2,LOGICIELS COMPTABLES : LABORATOIRE,32,13911
15223,24109,1,COMPTABILITE GENERALE,80,13912
15224,24110,2,LOGICIELS COMPTABLES : LABORATOIRES,48,13912
15225,24111,1,ELEMENTS DE COMPTABILITE,32,13913
15226,24112,1,ELEMENTS DE COMPTABILITE,24,13914
15227,24113,1,COMPTES CONSOLIDES,80,13915
15228,24114,1,NOTIONS DE GESTION BUDGETAIRE APPLIQUEES A LA VENTE,24,13916
15229,24115,1,COMPTABILITE GENERALE : THEORIE,96,13917
15230,24116,2,COMPTABILITE GENERALE : LABORATOIRE,32,13917
15231,24117,1,COMPTABILITE GENERALE : PRINCIPES ET FONDEMENTS,96,13918
15232,24118,2,LABO D'INFO APPLIQUEE A LA COMPTABILITE,32,13918
15233,24119,1,COMPTABILITE (Y COMPRIS PRATIQUE),200,13919
15234,24120,2,ALGEBRE FINANCIAIRE,40,13919
15235,24121,3,STATISTIQUE,40,13919
15236,24122,1,COMPTABILITE GENERALE,160,13920
15237,24123,1,ELEMENTS DE COMPTABILITE GENERALE,20,13921
15238,24123,1,ELEMENTS DE COMPTABILITE GENERALE,20,14017
15239,24124,2,ELEMENTS DE COMPTABILITE ANALYTIQUE,10,14017
15240,24124,2,ELEMENTS DE COMPTABILITE ANALYTIQUE,10,13921
15241,24125,3,ELEMENTS D'ANALYSE FINANCIERE,10,13921
15242,24125,3,ELEMENTS D'ANALYSE FINANCIERE,10,14017
15243,24126,1,COMPTABILITE GENERALE,56,13922
15244,24127,2,DOCUMENTS COMMERCIAUX,8,13922
15245,24128,1,COMPTABILITE GENERALE ET MATHEMATIQUES FINANCIERES,64,13923
15246,24129,2,LOGICIELS COMPTABLES : LABORATOIRE,48,13923
15247,24129,2,LOGICIELS COMPTABLES : LABORATOIRE,48,13924
15248,24130,1,COMPTABILITE GENERALE,64,13924
15249,24130,1,COMPTABILITE GENERALE,64,36064
15250,24130,1,COMPTABILITE GENERALE,64,36073
15251,24130,1,COMPTABILITE GENERALE,64,13941
15252,24131,1,COMPTABILITE GENERALE,10,13925
15253,24132,1,COMPTABILITE GENERALE,20,13926
15254,24133,1,INITIATION A LA COMPTABILITE GENERALE,20,13927
15255,24134,1,COMPTABILITE,20,13928
15256,24134,1,COMPTABILITE,20,36042
15257,24135,2,CONTROLES,20,13928
15258,24136,1,CONSOLIDATION,16,13929
15259,24137,1,COMPTABILITE GENERALE,8,13930
15260,24137,1,COMPTABILITE GENERALE,8,36071
15261,24137,1,COMPTABILITE GENERALE,8,36097
15262,24137,1,COMPTABILITE GENERALE,8,14025
15263,24137,1,COMPTABILITE GENERALE,8,13931
15264,24138,1,COMPTABILITE GENERALE,26,13932
15265,24139,1,COMPTABILITE GENERALE,16,13933
15266,24139,1,COMPTABILITE GENERALE,16,36096
15267,24139,1,COMPTABILITE GENERALE,16,13977
15268,24140,1,BASES DE COMPTABILITE ET DOCUMENTS COMMERCIAUX,32,13934
15269,24141,2,LOGICIEL COMPTABLE,16,13934
15270,24142,1,ELEMENTS DE COMPTABILITE ET DE FISCALITE,80,13935
15271,24142,1,ELEMENTS DE COMPTABILITE ET DE FISCALITE,80,13937
15272,24142,1,ELEMENTS DE COMPTABILITE ET DE FISCALITE,80,13936
