"UNIE_OBJ_ID","UNIE_CODE","UNIE_NOM_LG","UNIE_ECTS","UNIE_DIPL","UNIE_DFER","NIFO_OBJ_ID","NIVE_OBJ_ID"
17160,"757332U31E1",INFORMATIQUE - SYSTEME AUTEUR,"0",ATTESTATION DE REUSSITE,,9976,10144
17161,"761001U31C1",INTRODUCTION A LA SECURITE AU TRAVAIL,"0",ATTESTATION DE REUSSITE,,9976,10144
17162,"761002U31C1",LEGISLATION EN MATIERE DE SECURITE,"0",ATTESTATION DE REUSSITE,,9976,10144
17163,"761003U31C1","MEDECINE DU TRAVAIL, INSTITUTIONS ET POLITIQUES EN MATIERE DE SECURITE","0",ATTESTATION DE REUSSITE,,9976,10144
17164,"761004U31C1",ASPECTS SPECIFIQUES DE LA SECURITE,"0",ATTESTATION DE REUSSITE,,9976,10144
17165,"761005U31C1",SPECIALISATION EN TANT QUE CHEF DE SERVICE SECURITE (SHE,"0",ATTESTATION DE REUSSITE,,9976,10144
17166,"761101U11X1",HYGIENE ET SECURITE DES LOCAUX ET CHANTIERS (CONVENTION),"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10135
17167,"762005U21E1",APPROCHE DE LA DEMARCHE QUALITE DANS L'ENSEIGNEMENT DE PROMOTION SOCIALE,"0",ATTESTATION DE REUSSITE,,9979,10137
17168,"771001U31X1",INITIATION A UN LOGICIEL DE SYSTEME INTEGRE DE GESTION DE BIBLIOTHEQUE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9976,10144
17169,"771001U35C1",FORMATION CONTINUEE DES BIBLIOTHECAIRES : COMMUNICATION EXTERNE.,"0",ATTESTATION DE REUSSITE,,9976,10143
17170,"771002U31X1",CATALOGAGE DANS UN LOGICIEL DE SYSTEME INTEGRE DE GESTION DEBIBLIOTHEQUE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9976,10144
17171,"771002U35C1",FORMATION CONTINUEE DES BIBLIOTHECAIRES : L'ACCUEIL EN BIBLIOTHEQUE.,"0",ATTESTATION DE REUSSITE,,9976,10143
17172,"771003U31X1",LOGICIEL DE SYSTEME INTEGRE DE GESTION DE BIBLIOTHEQUE : LES ACQUISITIONS (CONVENTION),"0",ATTESTATION DE REUSSITE,,9976,10144
17173,"771004U31X1",LOGICIEL DE SYSTEME INTEGRE DE GESTION DE BIBLIOTHEQUE : LA GESTION DES PERIODIQUES (CONVENTION),"0",ATTESTATION DE REUSSITE,,9976,10144
17174,"771005U31X1",LOGICIEL DE SYSTEME INTEGRE DE GESTION DE BIBLIOTHEQUE : LE PRET ENTRE BIBLIOTHEQUES (CONVENTION),"0",ATTESTATION DE REUSSITE,,9976,10144
17175,"771100U35D2",EPREUVE INTEGREE DE LA SECTION : BIBLIOTHECAIRE BREVETE,"20",ATTESTATION DE REUSSITE,,9976,10143
17176,"771105U35D1",BIBLIOTHECAIRE : ETUDE DOCUMENTAIRE DES DIVERSES DISCIPLINES - NIVEAU 1,"6",ATTESTATION DE REUSSITE,,9976,10143
17177,"771107U35D2",BIBLIOTHECAIRE : STAGE DE DECOUVERTE,"2",ATTESTATION DE REUSSITE,,9976,10143
17178,"771108U35D2",BIBLIOTHECAIRE : STAGE D'INTEGRATION PROFESSIONNELLE,"4",ATTESTATION DE REUSSITE,,9976,10143
17179,"771109U35D1",BIBLIOTHECAIRE - DOCUMENTALISTE : INFORMATION - DOCUMENTATION - DOCUMENTOLOGIE,"17",ATTESTATION DE REUSSITE,,9976,10143
17180,"771110U35D3",EPREUVE INTEGREE DE LA SECTION : BACHELIER BIBLIOTHECAIRE - DOCUMENTALISTE,"20",ATTESTATION DE REUSSITE,,9976,10143
17181,"771111U35D2",BIBLIOTHECAIRE - DOCUMENTALISTE : ETUDE DOCUMENTAIRE DES SCIENCES ET TECHNIQUES - NIVEAU 2,"8",ATTESTATION DE REUSSITE,,9976,10143
17182,"771112U35D1",BIBLIOTHECAIRE-DOCUMENTALISTE : ETUDE DOCUMENTAIRE DES DIVERSES DISCIPLINES - NIVEAU 4,"6",ATTESTATION DE REUSSITE,,9976,10143
17183,"771113U35D2",BIBLIOTHECAIRE - DOCUMENTALISTE : GESTION DES RESSOURCES HUMAINES,"9",ATTESTATION DE REUSSITE,,9976,10143
17184,"771114U35D2",BIBLIOTHECAIRE - DOCUMENTALISTE : ACTIVITES PROFESSIONNELLESDE FORMATION,"6",ATTESTATION DE REUSSITE,,9976,10143
17185,"771116U35D1",BIBLIOTHECAIRE - DOCUMENTALISTE : INFORMATIQUE - RESEAUX - GESTION DOCUMENTAIRE,"10",ATTESTATION DE REUSSITE,,9976,10143
17186,"771117U35D2",BIBLIOTHECAIRE - DOCUMENTALISTE : STAGE D'INTEGRATION PRFESSIONNELLE,"6",ATTESTATION DE REUSSITE,,9976,10143
17187,"771119U35D1",STAGE DE BIBLIOTHECAIRE-DOCUMENTALISTE : RECHERCHE ET PROJETDE FIN D'ETUDES,"12",ATTESTATION DE REUSSITE,,9976,10143
17188,"771120U35D1",METHODOL DE LECTURE RAPIDE ET TECHNIQUE DU RAPPORT ARGUMENT,"0",ATTESTATION DE REUSSITE,,9976,10143
17189,"771121U35D1",BIBLIOTHECAIRE : EDITION ET LIBRAIRIE,"2",ATTESTATION DE REUSSITE,,9976,10143
17190,"771122U35D1",BIBLIOTHECAIRE : HISTOIRE DU DOCUMENT,"3",ATTESTATION DE REUSSITE,,9976,10143
17191,"771123U35D1",BIBLIOTHECAIRE : FORMATION TECHNIQUE,"10",ATTESTATION DE REUSSITE,,9976,10143
17192,"771124U35D1",BIBLIOTHECAIRE : BIBLIOTHECONOMIE,"3",ATTESTATION DE REUSSITE,,9976,10143
17193,"771125U35D1",BIBLIOTHECAIRE : LEGISLATION APPLIQUEE AUX BIBLIOTHEQUES,"3",ATTESTATION DE REUSSITE,,9976,10143
17194,"771126U35D1",BIBLIOTHECAIRE : CONNAISSANCE DE LA PRESSE,"5",ATTESTATION DE REUSSITE,,9976,10143
17195,"771127U35D1",BIBLIOTHECAIRE : FORMATION TECHNIQUE A LA MULTIMEDIATHEQUE,"6",ATTESTATION DE REUSSITE,,9976,10143
17196,"771128U35D1",BIBLIOTHECAIRE : FORMATION SOCIOCULTURELLE,"5",ATTESTATION DE REUSSITE,,9976,10143
17197,"771129U35D1",BIBLIOTHECAIRE : ETUDE DOCUMENTAIRE DE LA LITTERATURE JEUNESSE,"4",ATTESTATION DE REUSSITE,,9976,10143
17198,"771130U35D1",BIBLIOTHECAIRE : ANIMATION,"7",ATTESTATION DE REUSSITE,,9976,10143
17199,"771131U35D1",BIBLIOTHECAIRE : ETUDE DOCUMENTAIRE DES DISCIPLINES ARTISTIQUES,"4",ATTESTATION DE REUSSITE,,9976,10143
17200,"771132U35D1","BIBLIOTHECAIRE : ETUDE DOCUMENTAIRE DES LITTERATURES FRANCOPHONES, ETRANGERES ET DE LA PARALITTERATURE","8",ATTESTATION DE REUSSITE,,9976,10143
17201,"771133U35D1",BIBLIOTHECAIRE : ETUDE DOCUMENTAIRE DES SCIENCES ET TECHNIQUES - NIVEAU 1,"4",ATTESTATION DE REUSSITE,,9976,10143
17202,"771134U35D1",BIBLIOTHECAIRE : ETUDE DOCUMENTAIRE DES SCIENCES HUMAINES,"6",ATTESTATION DE REUSSITE,,9976,10143
17203,"771137U35D1",BIBLIOTHECAIRE : PRATIQUE DE LA COMMUNICATION APPLIQUEES AUX BIBLIOTHEQUES,"2",ATTESTATION DE REUSSITE,,9976,10143
17204,"771138U35D1",BIBLIOTHECAIRE - DOCUMENTALISTE : PLAN CINQUENNAL DE DEVELOPPEMENT DE LA LECTURE,"12",ATTESTATION DE REUSSITE,,9976,10143
17205,"780101U22C1",TRAVAIL A LA TABLE NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9979,10136
17206,"780102U22C1",PREMIERS PAS DU COMEDIEN,"0",ATTESTATION DE REUSSITE,,9979,10136
17207,"780103U22C1",TRAVAIL DE PLATEAU NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9979,10136
17208,"780104U22C1",TRAVAIL A LA TABLE NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9979,10136
17209,"780105U22C1",DE LA DECOUVERTE A LA CONSC & RIGUEUR AU PLAISIR,"0",ATTESTATION DE REUSSITE,,9979,10136
17210,"780106U22C1",TRAVAIL DE PLATEAU NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9979,10136
17211,"780107U22C1",EP.INT: CONFR A LA REALITE THEAT EN PUBLIC,"0",ATTESTATION DE REUSSITE,,9979,10136
17212,"780108U21F1",INITIATION AU JEU D'ACTEUR ET A LA REALISATION D'UN PROJET SCENIQUE,"0",ATTESTATION DE REUSSITE,,9979,10137
17213,"780120U31F1",COMEDIEN AMIMATEUR SPECIALISE EN THEATRE - ACTION : DECOUVERTE DU METIER,"0",ATTESTATION DE REUSSITE,,9976,10144
17214,"780121U31F1",COMEDIEN ANIMATEUR SPECIALISE EN THEATRE - ACTION: STAGE D'IMMERSION,"0",ATTESTATION DE REUSSITE,,9976,10144
17215,"780122U31F1",COMEDIEN ANIMATEUR SPECIALISE EN THEATRE - ACTION : APPROCHE CONCEPTUELLE 1,"0",ATTESTATION DE REUSSITE,,9976,10144
17216,"780123U31F1",COMEDIEN ANIMATATEUR SPECIALISE EN THEATRE - ACTION : APPROCHE METHODOLOGIQUE 1,"0",ATTESTATION DE REUSSITE,,9976,10144
17217,"780124U35E1",COMEDIEN - ANIMATEUR SPECIALISE EN THEATRE-ACTION : STAGE D'INTEGRATION,"0",ATTESTATION DE REUSSITE,,9976,10143
17218,"780125U35E1",COMEDIEN - ANIMATEUR SPECIALISE EN THEATRE - ACTION : MISE EN SCENE ET DRAMATURGIE,"0",ATTESTATION DE REUSSITE,,9976,10143
17219,"780126U35E1",COMEDIEN - ANIMATEUR SPECIALISE EN THEATRE - ACTION : METHODOLOGIE NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9976,10143
17220,"780127U35E1",COMEDIEN - ANIMTEUR SPECIALISE EN THEATRE - ACTION : CREATIONS COLLECTIVES,"0",ATTESTATION DE REUSSITE,,9976,10143
17221,"780128U35E1",COMEDIEN - ANIMATEUR SPECIALISE EN THEATRE - ACTION : JEU DE L'ACTEUR NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9976,10143
17222,"780129U35E1",COMEDIEN - ANIMATEUR SPECIALISE EN THEATRE - ACTION : ANALYSE INSTITUTIONNELLE,"0",ATTESTATION DE REUSSITE,,9976,10143
17223,"780201U31C1","FORMATION TECHNIQUE,THEORIQUE DU REGISSEUR DE PLATEAU NIV 1","0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17224,"780201U31C2","FORMATION TECHNIQUE , THEORIQUE DU REGISSEUR DE PLATEAU - NIVEAU 1","0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17225,"780201U31C3","FORMATION TECHNIQUE, THEORIQUE DU REGISSEUR DE PLATEAU NIVEAU 1","0",ATTESTATION DE REUSSITE,,9976,10144
17226,"780202U31C1",FORMATION CULTURELLE ET SOCIALE DU REGISSEUR DE PLATEAU,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17227,"780202U31C2",FORMATION CULTURELLE ET SOCIALE DU REGISSEUR DE PLATEAU,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17228,"780203U31C1",STAGE-FORMATION PRATIQUE DU REGISSEUR DE PLATEAU-NIVEAU 1,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17229,"780203U31C2",STAGE-FORMATION PRATIQUE DU REGISSEUR DE PLATEAU - NIVEAU 1,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17230,"780204U31C1","FORMATION TECHNIQUE, THEORIQUE DU REGISSEUR DE PLATEAU NIVEAU 2","0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17231,"780205U31C1",FORMATION PRATIQUE DU REGISSEUR DE PLATEAU - NIVEAU 1,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17232,"780205U31C2",FORMATION CULTURELLE DU REGISSEUR DE PLATEAU,"0",ATTESTATION DE REUSSITE,,9976,10144
17233,"780206U31C1",FORMATION PRATIQUE DU REGISSEUR DE PLATEAU - NIVEAU 2,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10144
17234,"784001U21E1",INITIATION A L'ANIMATION DE RADIO,"0",ATTESTATION DE REUSSITE,,9979,10137
17235,"784002U21E1",TECHNIQUES DE BASE DE L'ANIMATION DE RADIO,"0",ATTESTATION DE REUSSITE,,9979,10137
17236,"784003U21W1",ANIMATION DE RADIO(CONVENTION),"0",ATTESTATION DE REUSSITE,,9979,10137
17237,"784004U21E1",STUDIO DE RADIO : INITIATION TECHNOLOGIQUE,"0",ATTESTATION DE REUSSITE,,9979,10137
17238,"784005U21E1",STAGE DE STUDIO DE RADIO,"0",ATTESTATION DE REUSSITE,,9979,10137
17239,"800001U21D1",INITIATION AUX PREMIERS SECOURS,"0",ATTESTATION DE REUSSITE,,9979,10137
17240,"800001U21F1",SECOURISME ET PREMIERS SOINS,"0",ATTESTATION DE REUSSITE,,9979,10137
17241,"800001U21V1",PREMIERS SECOURS EUROPEENS (CONVENTION CROIX-ROUGE),"0",ATTESTATION DE REUSSITE,,9979,10137
17242,"800002U21D1",SECOURISME,"0",ATTESTATION DE REUSSITE,,9979,10137
17243,"800002U21V1",SECOURISME (CONVENTION CROIX-ROUGE),"0",ATTESTATION DE REUSSITE,,9979,10137
17244,"800003U21D1",SECOURISTE EN MILIEU PROFESSIONNEL,"0",ATTESTATION DE REUSSITE,,9979,10137
17245,"800003U21V1",SECOURISTE EN MILIEU PROFESSIONNEL (CONVENTION CROIX-ROUGE),"0",ATTESTATION DE REUSSITE,,9979,10137
17246,"800003U21X1",APPROCHE DE LA SANTE ET DE L'HYGIENE EN MILIEU CARCERAL - CONVENTION,"0",ATTESTATION DE REUSSITE,,9979,10137
17247,"800004U21D1",RECYCLAGE DU SECOURISTE EN MILIEU PROFESSIONNEL,"0",ATTESTATION DE REUSSITE,,9979,10137
17248,"800004U21V1",RECYCLAGE DU SECOURISTE EN MILIEU PROFESSIONNEL (CONVENTION CROIX-ROUGE),"0",ATTESTATION DE REUSSITE,,9979,10137
17249,"800005U21D1",FORMATION CONTINUE : REANIMATION CARDIOPULMONAIRE ET DESOBSTRUCTION CHEZ LE NOURRISSON ET L'ENFANT JUSQU'A 3 ANS,"0",ATTESTATION DE REUSSITE,,9979,10137
17250,"800006U21D1",FORMATION CONTINUE : PRATIQUES LIEES A LA SANTE ET AU BIEN-ETRE DANS DES CONTEXTES PSYCHOSOCIOEDUCATIFS ET DES SERVICES ET SOINS AUX PERSONNES,"0",ATTESTATION DE REUSSITE,,9979,10137
17251,"800006U34D1",FORMATION CONTINUE : PRATIQUES LIEES A LA SANTE ET AU BIEN-ETRE DANS DES CONTEXTES PSYCHOSOCIOEDUCATIFS ET DE SOINS DANS UNE LOGIQUE QUALITE,"0",ATTESTATION DE REUSSITE,,9976,10141
17252,"800007U21D1",FORMATION CONTINUE : INITIATION AUX SOINS COURANTS AUPRES DES ENFANTS,"0",ATTESTATION DE REUSSITE,,9979,10137
17253,"810000U12E1",EPREUVE INTEGREE DE LA SECTION : ASSISTANT TECHNIQUE EN MILIEUX FAMILIAL ET COLLECTIF,"0",ATTESTATION DE REUSSITE,,9978,10134
17254,"810000U12S2",EPREUVE INTEGREE DE LA SECTION : AIDE-MENAGERE,"0",ATTESTATION DE REUSSITE,,9978,10134
17255,"810001U11E1",ECONOMIE SOCIALE ET FAMILIALE APPLIQUEE AUX SERVICES A LA PERSONNE : RELATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9978,10135
17256,"810001U11S2",INITIATION A LA RELATION PROFESSIONNELLE DE L'AIDE-MENAGERE,"0",ATTESTATION DE REUSSITE,,9978,10135
17257,"810001U11Z1",APPROCHE DE LA RELATION PROFESSIONNELLE DE L'AIDE-MENAGERE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17258,"810002U11E1",ECONOMIE SOCIALE ET FAMILIALE APPLIQUEE AUX SERVICES A LA PERSONNE : TECHNIQUES OPERATIONNELLES,"0",ATTESTATION DE REUSSITE,,9978,10135
17259,"810002U11S2",TECHNIQUES DE NETTOYAGE ET DE REPASSAGE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9978,10135
17260,"810003U11E1",ASSISTANT TECHNIQUE EN MILIEUX FAMILIAL ET COLLECTIF : STAGE,"0",ATTESTATION DE REUSSITE,,9978,10135
17261,"810003U11S2",STAGE : AIDE-MENAGERE,"0",ATTESTATION DE REUSSITE,,9978,10135
17262,"810004U11E1",TECHNIQUES D'ENTRETIEN ET DE REPASSAGE DU LINGE,"0",ATTESTATION DE REUSSITE,,9978,10135
17263,"810004U11S1",MAINTENANCE DU LINGE,"0",ATTESTATION DE REUSSITE,,9978,10135
17264,"810004U12F1","TECHNIQUES D'ENTRETIEN, DE REPASSAGE ET DE REPARATION DE VETEMENTS ET DE LINGE DE MAISON.","0",ATTESTATION DE REUSSITE,,9978,10134
17265,"810005U11E1",INTRODUCTION A LA SECURITE ET A L'HYGIENE,"0",ATTESTATION DE REUSSITE,,9978,10135
17266,"810005U11S1",EDUCATION A LA SANTE ET HYGIENE POUR RESIDENTS TEMPORAIRES,"0",ATTESTATION DE REUSSITE,,9978,10135
17267,"810006U11E1",TECHNIQUES DE NETTOYAGE DES LOCAUX,"0",ATTESTATION DE REUSSITE,,9978,10135
17268,"810006U11S1",TECHNIQUES D'ENTRETIEN DE LOCAUX ET DU LINGE,"0",ATTESTATION DE REUSSITE,,9978,10135
17269,"810007U11S1",APPROFONDISSEMENT DE LA RELATION PROFESSIONNELLE DE L'AIDE-MENAGERE,"0",ATTESTATION DE REUSSITE,,9978,10135
17270,"810008U11S1",AIDE-MENAGERE : HYGIENE ET SECURITE,"0",ATTESTATION DE REUSSITE,,9978,10135
17271,"810009U11X1",TECHNIQUES D'ENTRETIEN DES SOLS - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
17272,"810010U11X1",TECHNIQUES D'ENTRETIEN DU LINGE - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
17273,"810011U11W1",SOCIALISATION : ENTRETIEN DE SON CADRE DE VIE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17274,"810012U11W1",FORMATION CONTINUEE DU PERSONNEL D'ENTRETIEN - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
17275,"810013U11W1",FORMATION CONTINUEE EN ENTRETIEN DU LINGE ET TECHNIQUES DE REPASSAGE - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
17276,"810014U11Y1",PRINCIPES ELEMENTAIRES DE MANUTENTION DANS L'EXECUTION DE TACHES MENAGERES (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17277,"811100U12SA",EPREUVE INTEGREE (AIDE MENAGERE),"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10134
17278,"811101U11SA",REACTUALISATION DES CONNAISSANCES DE BASE,"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10135
17279,"811101U21SA",INSTITUTIONS SOCIALES ET LEGISLATION SOCIALE,"0",ATTESTATION DE REUSSITE,,9979,10137
17280,"811102U11SA",INITIATION A LA RELATION HUMAINE,"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10135
17281,"811102U21SA",DEONTOLOGIE,"0",ATTESTATION DE REUSSITE,,9979,10137
17282,"811103U11SA",TECHNOLOGIE DE L'AIDE MENAGERE,"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10135
17283,"811103U21SA",HYGIENE ET PREMIERS SOINS,"0",ATTESTATION DE REUSSITE,,9979,10137
17284,"811103U22E1",HYGIENE ET PREMIERS SOINS,"0",ATTESTATION DE REUSSITE,"2022-12-31",9979,10136
17285,"811104U11SA",PRATIQUE PROFESSIONNELLE DE L'AIDE MENAGERE,"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10135
17286,"811104U21SA",ELEMENTS DE PSYCHOLOGIE ET DE PSYCHOPEDAGOGIE APPLIQUEE,"0",ATTESTATION DE REUSSITE,,9979,10137
17287,"811105U21SA",FORMATION MENAGERE,"0",ATTESTATION DE REUSSITE,,9979,10137
17288,"811106U11SA",STAGES (AIDE MENAGERE),"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10135
17289,"811106U21SA",NOTIONS DE DIETETIQUE,"0",ATTESTATION DE REUSSITE,,9979,10137
17290,"811107U21SA",STAGES : AUXIL POLYV DES SERVICES A DOMICILE ET EN COLLECT,"0",ATTESTATION DE REUSSITE,,9979,10137
17291,"811108U22SA",EPREUVE INTEGREE : AUXIL POLYV DES SERV A DOMIC ET EN COLLEC,"0",ATTESTATION DE REUSSITE,,9979,10136
17292,"811109U21F1",FORMATION CONTINUEE DES INTERVENANTS A DOMICILE : QUESTIONS APPROFONDIES DE DEONTOLOGIE,"0",ATTESTATION DE REUSSITE,,9979,10137
17293,"811110U21D1",FORMATION CONTINUEE : DECOUVERTE DES SERVICES D'AIDE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9979,10137
17294,"811111U21D1",STAGE D'IMMERSION : FORMATION CONTINUEE : SERVICES D'AIDE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9979,10137
17295,"811112U21D1",FORMATION CONTINUEE : ADAPTATION DES COMPETENCES AUX SERVICES D'AIDE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9979,10137
17296,"811113U21D1",STAGE ACTIF : FORMATION CONTINUEE : SERVICES D'AIDE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9979,10137
17297,"811114U21F1",GESTION DES SITUATIONS D'AGRESSIVITE ET DE VIOLENCE DANS LE CADRE DU TRAVAIL D'AIDE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9979,10137
17298,"811115U11Z1",TECHNIQUES DE NETTOYAGE ET DE REPASSAGE A DOMICILE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17299,"811200U12S2",EPREUVE INTEGREE DE LA SECTION : GARDE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9978,10134
17300,"811201U11S2",RELATION PROFESSIONNELLE ET PRATIQUE PROFESSIONNELLE DE LA GARDE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9978,10135
17301,"811202U11S2",STAGE : GARDE A DOMICILE,"0",ATTESTATION DE REUSSITE,,9978,10135
17302,"811203U11W1",ACCOMPAGNANT DE PERSONNES AGEES ET/OU EN PERTE D'AUTONOMIE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17303,"811204U11W1",STAGE DE L'ACCOMPAGNANT DE PERSONNES AGEES ET/OU EN PERTE D'AUTONOMIE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17304,"812100U12E1",EPREUVE INTEGREE DE LA SECTION : AGENT EN TECHNIQUES DE NETTOYAGE PAR MACHINES,"0",ATTESTATION DE REUSSITE,,9978,10134
17305,"812101U12E1",FORMATION DE BASE EN TECHNIQUES DE NETTOYAGE PAR MACHINES,"0",ATTESTATION DE REUSSITE,,9978,10134
17306,"812101U12W1",TECHNIQUES MODERNES DE NETTOYAGE - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10134
17307,"812102U11E1",STAGE : AGENT EN TECHNIQUES DE NETTOYAGE PAR MACHINES,"0",ATTESTATION DE REUSSITE,,9978,10135
17308,"812103U11S1",HYGIENE ET SECURITE POUR AGENT DE MAINTENANCE EN NETTOYAGE DE COLLECTIVITES ET D'ENTREPRISES,"0",ATTESTATION DE REUSSITE,,9978,10135
17309,"812103U11X1",ENTRETIEN DE SURFACES: FORMATION TECHNIQUE DE BASE (CONV),"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10135
17310,"812104U11S1",RELATION PROFESSIONNELLE ET TECHNIQUE DE NETTOYAGE : APPROFONDISSEMENT,"0",ATTESTATION DE REUSSITE,,9978,10135
17311,"812104U11W1",STAGE: TECHNIQUES MODERNES DE NETTOYAGE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17312,"812104U11X2",FORMATION CONTINUEE DU PERSONNEL D'ENTRETIEN DES ADMINSITRATIONS LOCALES ET REGIONALES - NIVEAU I - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
17313,"812104U12S1",EPREUVE INTEGREE : AGENT DE MAINTENANCE EN NETTOYAGE DE COLLECTIVITES ET D'ENTREPRISES,"0",ATTESTATION DE REUSSITE,,9978,10134
17314,"812105U11S1",FORMATION DE BASE EN TECHNIQUES DE NETTOYAGE,"0",ATTESTATION DE REUSSITE,"2024-12-31",9978,10135
17315,"812105U11S2",RELATION PROFESSIONNELLE ET TECHNIQUES DE NETTOYAGE : INITIATION,"0",ATTESTATION DE REUSSITE,,9978,10135
17316,"812105U11X2",FORMATION CONTINUEE DU PERSONNEL D'ENTRETIEN DES ADMINSITRATIONS LOCALES ET REGIONALES - NIVEAU II - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
17317,"812106U11S1",STAGE : AGENT EN TECHNIQUES DE NETTOYAGE,"0",ATTESTATION DE REUSSITE,"2024-12-31",9978,10135
17318,"812106U11S2",STAGE : AGENT DE MAINTENANCE EN NETTOYAGE DE COLLECTIVITES ET D'ENTREPRISES,"0",ATTESTATION DE REUSSITE,,9978,10135
17319,"812106U11Y1",FORMATION CONTINUEE DES TECHNICIEN(NE)S DE SURFACES DES CRECHES ET PRE-GARDIENNATS(CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17320,"812107U11Z1",FORMATION CONTINUE DE TECHNICIEN DE SURFACE EN MILIEU HOSPITALIER : ASPECTS TECHNIQUES (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17321,"812108U11Z1",STAGE : FORMATION CONTINUE DE TECHNICIEN DE SURFACE EN MILIEU HOSPITALIER (CONVENTION),"0",ATTESTATION DE REUSSITE,"2021-12-31",9978,10135
17322,"812108U11Z2",STAGE : FORMATION CONTINUE DE TECHNICIEN DE SURFACE EN MILIEU HOSPITALIER (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
17323,"812201U21F1",ANIMATION D'ACTIVITES MANUELLES APPLIQUEE AUX PERSONNES EN MANQUE D'AUTONOMIE,"0",ATTESTATION DE REUSSITE,,9979,10137
17324,"812202U21F1",ANIMATION D'ACTIVITES CULTURELLES APPLIQUEE AUX PERSONNES EN MANQUE D'AUTONOMIE,"0",ATTESTATION DE REUSSITE,,9979,10137
17325,"812203U21F1",ANIMATION D'ACTIVITES CORPORELLES APPLIQUEE AUX PERSONNES EN MANQUE D'AUTONOMIE,"0",ATTESTATION DE REUSSITE,,9979,10137
17326,"812204U21F1",ANIMATION D'ACTIVITES ARTISTIQUES APPLIQUEE AUX PERSONNES EN MANQUE D'AUTONOMIE,"0",ATTESTATION DE REUSSITE,,9979,10137
17327,"812205U21F1",PSYCHOPLOGIE APPLIQUEE à L'ANIMATION DE PERSONNES EN MANQUE D'AUTONOMIE ET MéTHODOLOGIE SPéCIALE,"0",ATTESTATION DE REUSSITE,,9979,10137
17328,"812301U21E1",FORMATION COMPLEMENTAIRE EN PUERICULTURE,"0",ATTESTATION DE REUSSITE,,9979,10137
17329,"812303U21W1",FORMATION CONTINUEE POUR LE PERSONNEL CHARGE DE L'ENCADREMENT D'ENFANTS. (STRUCTURES COLLECTIVES ET FAMILIALES) - CONVENTION,"0",ATTESTATION DE REUSSITE,,9979,10137
17330,"812304U21S1",FORMATION CONTINUEE DU PERSONNEL ENCADRANT DES ENFANTS : PREVENTION A LA SANTE D'ENFANTS DE 0 A 3 ANS,"0",ATTESTATION DE REUSSITE,,9979,10137
